name	docked_protein	score	no_atoms	Tool	ligand_efficiency
1256	2jam	-9.09867	29	Smina	-0.31374724137931037
1265	2jam	-8.10979	24	Smina	-0.3379079166666667
1266	2jam	-9.44202	26	Smina	-0.36315461538461535
1271	2jam	-9.37675	31	Smina	-0.30247580645161287
1280	2jam	-9.17417	34	Smina	-0.2698285294117647
1282	2jam	-9.3333	28	Smina	-0.33333214285714285
1284	2jam	-8.48281	34	Smina	-0.2494944117647059
1285	2jam	-8.66291	33	Smina	-0.26251242424242427
1295	2jam	-8.81862	25	Smina	-0.35274479999999997
1299	2jam	-8.81106	33	Smina	-0.2670018181818182
1300	2jam	-7.30632	22	Smina	-0.33210545454545454
1301	2jam	-8.10761	23	Smina	-0.3525047826086956
1310	2jam	-8.69364	31	Smina	-0.28044
1314	2jam	-8.95858	29	Smina	-0.3089165517241379
1315	2jam	-8.39275	28	Smina	-0.2997410714285714
1325	2jam	-7.96075	30	Smina	-0.2653583333333333
1329	2jam	-9.58908	27	Smina	-0.3551511111111111
1337	2jam	-8.73346	30	Smina	-0.2911153333333333
1341	2jam	-9.44409	27	Smina	-0.3497811111111111
1343	2jam	-9.33988	34	Smina	-0.2747023529411765
1355	2jam	-9.73534	26	Smina	-0.37443615384615386
1357	2jam	-6.34666	22	Smina	-0.28848454545454544
1360	2jam	-7.762	34	Smina	-0.22829411764705881
1372	2jam	-9.32844	28	Smina	-0.33315857142857147
1381	2jam	-9.9001	30	Smina	-0.3300033333333333
1386	2jam	-10.43919	31	Smina	-0.33674806451612904
1388	2jam	-9.81787	27	Smina	-0.3636248148148148
1404	2jam	-6.90662	26	Smina	-0.2656392307692308
1405	2jam	-6.41154	24	Smina	-0.2671475
1413	2jam	-9.73464	24	Smina	-0.40561
1415	2jam	-7.57474	30	Smina	-0.25249133333333335
1428	2jam	-8.27519	32	Smina	-0.2585996875
1432	2jam	-7.3725	21	Smina	-0.35107142857142853
1433	2jam	-6.88681	27	Smina	-0.25506703703703704
1434	2jam	-9.30933	26	Smina	-0.3580511538461538
1435	2jam	-7.89137	30	Smina	-0.2630456666666667
1436	2jam	-9.1706	31	Smina	-0.29582580645161294
1444	2jam	-9.13109	29	Smina	-0.31486517241379314
1447	2jam	-9.78459	33	Smina	-0.29650272727272725
1466	2jam	-9.19144	28	Smina	-0.32826571428571427
1471	2jam	-8.69128	30	Smina	-0.2897093333333334
1477	2jam	-8.54692	34	Smina	-0.25138
1486	2jam	-8.92644	30	Smina	-0.297548
1487	2jam	-8.10488	27	Smina	-0.30018074074074075
1491	2jam	-10.00544	33	Smina	-0.30319515151515153
1506	2jam	-9.4951	30	Smina	-0.31650333333333336
1507	2jam	-8.40631	31	Smina	-0.27117129032258064
1511	2jam	-9.00817	31	Smina	-0.29058612903225806
1516	2jam	-9.5463	27	Smina	-0.3535666666666667
1518	2jam	-9.93721	28	Smina	-0.35490035714285717
1521	2jam	-8.21356	21	Smina	-0.3911219047619047
1523	2jam	-8.66784	25	Smina	-0.3467136
1525	2jam	-8.3774	26	Smina	-0.3222076923076923
1531	2jam	-9.28874	27	Smina	-0.34402740740740745
1533	2jam	-9.85568	28	Smina	-0.35198857142857143
1535	2jam	-9.53189	28	Smina	-0.34042464285714286
1536	2jam	-10.08597	30	Smina	-0.33619899999999997
1539	2jam	-8.95514	33	Smina	-0.27136787878787877
1548	2jam	-8.54163	24	Smina	-0.35590125
1553	2jam	-7.81899	25	Smina	-0.3127596
1571	2jam	-8.98905	28	Smina	-0.32103750000000003
1576	2jam	-9.3503	30	Smina	-0.3116766666666667
1581	2jam	-8.44268	26	Smina	-0.3247184615384615
1586	2jam	-8.58652	27	Smina	-0.3180192592592593
1591	2jam	-8.79572	26	Smina	-0.33829692307692305
1594	2jam	-8.42518	25	Smina	-0.33700719999999995
1599	2jam	-9.22859	27	Smina	-0.3417996296296297
1609	2jam	-8.83136	26	Smina	-0.33966769230769234
1612	2jam	-8.2315	30	Smina	-0.27438333333333337
1622	2jam	-9.55091	27	Smina	-0.3537374074074074
1624	2jam	-8.99979	31	Smina	-0.2903158064516129
1630	2jam	-8.37443	35	Smina	-0.23926942857142858
1631	2jam	-9.12025	28	Smina	-0.3257232142857143
1637	2jam	-9.28285	28	Smina	-0.3315303571428571
1638	2jam	-9.19901	34	Smina	-0.2705591176470588
1651	2jam	-7.46843	21	Smina	-0.3556395238095238
1657	2jam	-10.09587	31	Smina	-0.3256732258064516
1660	2jam	-9.26293	31	Smina	-0.2988041935483871
1666	2jam	-9.16937	30	Smina	-0.3056456666666667
1673	2jam	-8.54369	34	Smina	-0.251285
1676	2jam	-9.04885	23	Smina	-0.3934282608695652
1687	2jam	-8.69524	26	Smina	-0.3344323076923077
1689	2jam	-8.89437	29	Smina	-0.3067024137931035
1690	2jam	-10.70776	31	Smina	-0.3454116129032258
1691	2jam	-10.30813	33	Smina	-0.3123675757575758
1699	2jam	-7.26989	28	Smina	-0.25963892857142856
1706	2jam	-8.12555	22	Smina	-0.3693431818181818
1711	2jam	-8.9543	30	Smina	-0.29847666666666667
1718	2jam	-9.59239	30	Smina	-0.31974633333333335
1721	2jam	-8.92546	26	Smina	-0.34328692307692305
1726	2jam	-8.96069	28	Smina	-0.3200246428571428
1732	2jam	-9.10857	27	Smina	-0.33735444444444446
1736	2jam	-7.90702	32	Smina	-0.247094375
1741	2jam	-9.52045	28	Smina	-0.34001607142857143
1744	2jam	-9.93569	30	Smina	-0.33118966666666666
1745	2jam	-9.37895	30	Smina	-0.31263166666666664
