name	docked_protein	Mean rank	SD
107	3sx0	140.0	49.48737212663449
107	4agl	214.0	55.24490926773253
107	4x21	170.0	45.53020975132884
107	5l4q	196.0	100.79186475107998
107	6e43	185.0	73.08214556237385
107	6q9y	225.66666666666666	24.542480178933292
107	6s1j	302.0	92.86010984270911
111	2jam	355.6666666666667	114.2117915687051
111	2qfa	427.6666666666667	66.46302230062469
111	3e7o	227.66666666666666	145.33524463575012
111	3elj	184.0	9.848857801796104
111	3npc	347.0	97.41149829460586
111	3sx0	310.3333333333333	93.4897498837885
111	4agl	77.33333333333333	17.95364401266031
111	4x21	364.0	97.04122835166504
111	5l4q	283.3333333333333	222.2393604502437
111	6e43	330.0	9.848857801796104
111	6q9y	371.6666666666667	24.440403706431155
111	6s1j	196.0	110.96395811253309
127	2jam	132.66666666666666	93.89533179734407
127	2qfa	90.33333333333333	52.84253337353663
127	3e7o	296.0	69.50539547402057
127	3elj	134.66666666666666	129.0671659769956
127	3npc	209.33333333333334	33.020195840323744
127	3sx0	194.66666666666666	14.22439219556791
127	4agl	209.0	27.2213151776324
127	4x21	222.66666666666666	45.82939377008312
127	5l4q	223.33333333333334	37.89898855290644
127	6e43	358.0	13.45362404707371
127	6q9y	224.33333333333334	121.00137740262849
127	6s1j	143.0	84.92938243034621
129	2jam	75.33333333333333	63.799164048859865
129	2qfa	88.66666666666667	35.837596645608556
129	3e7o	208.0	159.00943368240766
129	3elj	281.3333333333333	10.263202878893761
129	3npc	191.33333333333334	30.6648550189518
129	3sx0	115.0	56.31163290120435
129	4agl	125.0	60.22457969965419
129	4x21	148.66666666666666	122.65534368030336
129	5l4q	148.0	119.41105476462387
129	6e43	251.66666666666666	61.435603141283906
129	6q9y	132.0	168.9112192839777
129	6s1j	219.66666666666666	104.84432904708453
130	2jam	168.33333333333334	67.26316475853135
130	2qfa	165.66666666666666	140.52164720545136
130	3e7o	155.33333333333334	199.07871140162962
130	3elj	209.33333333333334	97.5004273494908
130	3npc	86.33333333333333	15.885003409925142
130	3sx0	204.0	85.84287972802403
130	4agl	185.33333333333334	53.61280941466632
130	4x21	154.33333333333334	81.19318526411766
130	5l4q	87.0	10.44030650891055
130	6e43	205.33333333333334	125.48041015765503
130	6q9y	181.0	8.717797887081348
130	6s1j	94.66666666666667	22.678918257565407
131	2jam	55.333333333333336	39.50105483823607
131	2qfa	47.666666666666664	10.96965511460289
131	3e7o	147.0	71.04224095564554
131	3elj	158.0	23.259406699226016
131	3npc	208.66666666666666	102.25621415509833
131	3sx0	193.33333333333334	36.66515148384544
131	4agl	59.666666666666664	17.95364401266031
131	4x21	71.66666666666667	56.897568782271655
131	5l4q	84.66666666666667	42.71221527073178
131	6e43	147.0	104.1585330157832
131	6q9y	153.0	66.007575322837
131	6s1j	75.66666666666667	16.258331197676267
136	2jam	92.66666666666667	29.143323992525858
136	2qfa	50.666666666666664	47.93050524804984
136	3e7o	130.0	21.37755832643195
136	3elj	229.0	91.0
136	3npc	19.333333333333332	31.75426480542942
136	3sx0	143.0	81.0740402348372
136	4agl	70.0	58.88972745734183
136	4x21	198.33333333333334	37.872593432894625
136	5l4q	46.0	69.28924880528002
136	6e43	101.66666666666667	126.83190975986024
136	6q9y	57.0	51.09794516416487
136	6s1j	193.66666666666666	62.851677251552594
137	2jam	215.33333333333334	84.7014364301653
137	2qfa	201.33333333333334	87.29452063751386
137	3e7o	189.0	78.24960063795854
137	3elj	174.33333333333334	41.585253796668525
137	3npc	79.66666666666667	108.54645702800867
137	3sx0	84.33333333333333	31.659648345067467
137	4agl	240.0	33.95585369269929
137	4x21	153.66666666666666	119.08540352760842
137	5l4q	140.0	69.54135460285484
137	6e43	304.3333333333333	15.53490693030805
137	6q9y	75.66666666666667	42.359571921034956
137	6s1j	129.66666666666666	99.11777506246462
138	2jam	203.0	25.942243542145693
138	2qfa	137.66666666666666	66.16141876753652
138	3e7o	290.0	54.08326913195984
138	3elj	289.6666666666667	35.23256069793016
138	3npc	176.66666666666666	23.02896726588783
138	3sx0	250.66666666666666	57.13434460404121
138	4agl	82.33333333333333	72.03702751594719
138	4x21	247.33333333333334	49.237519569260726
138	5l4q	144.0	98.42255838983256
138	6e43	164.66666666666666	161.54359576700443
138	6q9y	63.0	25.709920264364882
138	6s1j	285.0	32.07802986469088
141	2jam	312.0	72.38093671679029
141	2qfa	228.0	118.07201192492656
141	3e7o	177.66666666666666	146.50028441383085
141	3elj	334.6666666666667	42.52450274057691
141	3npc	86.0	56.15158056546583
141	3sx0	230.0	111.2160060422959
141	4agl	284.3333333333333	66.36515149785568
141	4x21	407.0	25.865034312755125
141	5l4q	331.6666666666667	88.44395588921456
141	6e43	270.3333333333333	87.20282870029696
141	6q9y	302.0	25.514701644346147
141	6s1j	263.6666666666667	144.92871811112292
152	2jam	131.0	128.56126943990557
152	2qfa	391.0	20.784609690826528
152	3e7o	21.333333333333332	35.21836642056717
152	3elj	108.66666666666667	152.00438590163552
152	3npc	233.0	83.5404093837228
152	3sx0	269.0	96.00520819205592
152	4agl	270.3333333333333	14.224392195567903
152	4x21	110.33333333333333	91.13360156020025
152	5l4q	88.0	94.62029380635002
152	6e43	229.66666666666666	15.502687938977976
152	6q9y	249.33333333333334	134.2472842680005
152	6s1j	49.333333333333336	80.25168741735799
153	2jam	100.0	74.63913182774837
153	2qfa	132.66666666666666	84.5064100132844
153	3e7o	165.66666666666666	120.25944176376893
153	3elj	119.0	103.11643903859365
153	3npc	126.66666666666667	61.84927916583453
153	3sx0	265.0	69.90708118638626
153	4agl	234.0	219.93862780330335
153	4x21	165.33333333333334	87.96211305632292
153	5l4q	109.0	12.165525060596439
153	6e43	36.333333333333336	6.110100926607786
153	6q9y	232.33333333333334	84.31093246627826
153	6s1j	299.6666666666667	40.771722226726375
156	2jam	277.0	5.5677643628300215
156	2qfa	256.3333333333333	48.21134029803915
156	3e7o	257.3333333333333	62.68439465555468
156	3elj	220.0	19.078784028338912
156	3npc	93.0	36.013886210738214
156	3sx0	125.0	6.0
156	4agl	176.0	78.61933604400383
156	4x21	229.66666666666666	35.0190424388408
156	5l4q	186.33333333333334	44.10593308539491
156	6e43	132.66666666666666	47.60602202803058
156	6q9y	235.66666666666666	38.940124978399
156	6s1j	169.0	49.51767361255979
167	2jam	318.6666666666667	19.42506971244462
167	2qfa	384.0	44.13615298142782
167	3e7o	354.3333333333333	145.8229520114489
167	3elj	373.6666666666667	43.01550108197432
167	3npc	395.3333333333333	123.2734088655511
167	3sx0	424.6666666666667	41.35617648348713
167	4agl	214.33333333333334	37.112441759244746
167	4x21	165.33333333333334	75.73858549863031
167	5l4q	214.33333333333334	130.19344581557604
167	6e43	390.3333333333333	23.158871590242338
167	6q9y	310.6666666666667	96.36043448082482
167	6s1j	320.3333333333333	120.68692279337199
169	2jam	101.66666666666667	61.64684366075309
169	2qfa	332.0	33.15116890850155
169	3e7o	289.3333333333333	49.863146043278626
169	3elj	273.0	23.302360395462088
169	3npc	426.3333333333333	25.14623895005639
169	3sx0	413.3333333333333	1.5275252316519452
169	4agl	304.3333333333333	9.018499505645782
169	4x21	219.0	95.4515583948214
169	5l4q	308.0	42.720018726587654
169	6e43	321.6666666666667	50.29247790011279
169	6q9y	365.6666666666667	37.07200201409863
169	6s1j	258.6666666666667	81.98983676854915
170	2jam	122.0	84.78797084492588
170	2qfa	309.6666666666667	22.278539748675925
170	3e7o	153.66666666666666	57.74368652357878
170	3elj	274.0	23.259406699226016
170	3npc	298.3333333333333	48.52147290976782
170	3sx0	344.6666666666667	118.73219164714064
170	4agl	240.33333333333334	27.574142476844735
170	4x21	163.66666666666666	71.9884249955042
170	5l4q	194.66666666666666	32.192131543800166
170	6e43	99.66666666666667	106.81448091590079
170	6q9y	281.6666666666667	35.36005279030749
170	6s1j	230.33333333333334	46.09049070397638
175	2jam	184.0	30.116440692751194
175	2qfa	217.33333333333334	161.80955884413422
175	3e7o	403.0	49.72926703662542
175	3elj	234.33333333333334	76.53975002136688
175	3npc	200.66666666666666	122.89155110638539
175	3sx0	426.3333333333333	34.21013495052795
175	4agl	259.3333333333333	166.31997274330385
175	4x21	261.3333333333333	28.041635710730812
175	5l4q	350.0	28.513154858766505
175	6e43	218.66666666666666	168.42307838693998
175	6q9y	202.66666666666666	58.44940832321003
175	6s1j	292.6666666666667	26.00640946638604
176	2jam	137.66666666666666	21.007935008784973
176	2qfa	264.6666666666667	21.12660250332109
176	3e7o	122.0	69.86415389883427
176	3elj	253.33333333333334	90.89187715815608
176	3npc	294.0	68.5054742338158
176	3sx0	356.6666666666667	35.55746522649404
176	4agl	320.6666666666667	119.0350088559384
176	4x21	96.33333333333333	93.02866941611781
176	5l4q	252.66666666666666	22.368132093076824
176	6e43	221.66666666666666	122.65942007580719
176	6q9y	214.66666666666666	30.038863715748853
176	6s1j	238.33333333333334	51.013070220614374
182	2jam	218.33333333333334	170.65266869678112
182	2qfa	407.3333333333333	78.23255929172541
182	3e7o	447.6666666666667	15.176736583776272
182	3elj	391.0	85.85452812752511
182	3npc	438.6666666666667	27.73685875028629
182	3sx0	436.3333333333333	29.484459183327967
182	4agl	377.6666666666667	26.950572040929536
182	4x21	135.66666666666666	103.42307930695804
182	5l4q	343.0	50.76416058598822
182	6e43	485.0	7.54983443527075
182	6q9y	264.6666666666667	183.94111376561068
182	6s1j	311.3333333333333	137.3838903704992
184	2jam	426.3333333333333	24.33789911502907
184	2qfa	432.0	45.13313638558703
184	3e7o	459.3333333333333	46.18802153517005
184	3elj	295.3333333333333	77.57147241952633
184	3npc	329.6666666666667	173.1309716178285
184	3sx0	356.3333333333333	163.97967353709828
184	4agl	386.3333333333333	138.1641535758582
184	4x21	428.3333333333333	57.465931936525074
184	5l4q	456.3333333333333	29.7040962382856
184	6e43	463.3333333333333	21.079215671683162
184	6q9y	352.3333333333333	2.0816659994661384
184	6s1j	460.6666666666667	32.62412195497886
188	2jam	345.3333333333333	95.5004362991779
188	2qfa	320.6666666666667	36.473734842120756
188	3e7o	450.3333333333333	23.24507116214818
188	3elj	431.3333333333333	22.36813209307683
188	3npc	351.6666666666667	7.571877794400373
188	3sx0	421.0	42.50882261366456
188	4agl	359.6666666666667	54.519109799531144
188	4x21	392.0	54.83611948342078
188	5l4q	453.0	8.660254037844387
188	6e43	212.66666666666666	49.359227438578635
188	6q9y	407.0	50.586559479766954
188	6s1j	395.6666666666667	41.633319989322665
191	2jam	248.33333333333334	187.6441667980471
191	2qfa	257.3333333333333	178.63463643239328
191	3e7o	379.3333333333333	17.925772879664997
191	3elj	236.33333333333334	76.95020034628457
191	3npc	335.6666666666667	62.16376221990858
191	3sx0	364.3333333333333	12.220201853215565
191	4agl	261.3333333333333	14.977761292440642
191	4x21	316.3333333333333	75.24847728248946
191	5l4q	321.3333333333333	38.214307966170644
191	6e43	283.6666666666667	171.00097465609176
191	6q9y	220.66666666666666	210.00079364929394
191	6s1j	308.3333333333333	20.033305601755625
199	2jam	230.0	59.09314681077663
199	2qfa	177.66666666666666	69.29886963965093
199	3e7o	154.33333333333334	78.4495591659592
199	3elj	168.0	9.848857801796104
199	3npc	296.3333333333333	20.033305601755625
199	3sx0	103.66666666666667	42.89910643980051
199	4agl	247.66666666666666	52.00320502943384
199	4x21	246.66666666666666	118.15385450053391
199	5l4q	312.3333333333333	61.158264636378725
199	6e43	192.33333333333334	92.392279619746
199	6q9y	79.66666666666667	50.89531740085067
199	6s1j	118.33333333333333	35.795716689756794
200	2jam	332.6666666666667	119.06860767361536
200	2qfa	163.33333333333334	101.15499658115428
200	3e7o	176.66666666666666	34.55912807542073
200	3elj	189.66666666666666	69.78777352325645
200	3npc	145.0	15.132745950421556
200	3sx0	55.333333333333336	12.055427546683418
200	4agl	237.66666666666666	118.62686598462145
200	4x21	297.3333333333333	67.88470618138766
200	5l4q	267.3333333333333	96.66609195231455
200	6e43	325.3333333333333	11.84623709594457
200	6q9y	209.0	74.27651041883968
200	6s1j	238.0	58.94913061275798
201	2jam	219.33333333333334	43.84442191811101
201	2qfa	58.0	51.21523210920751
201	3e7o	273.6666666666667	30.022213997860533
201	3elj	78.66666666666667	15.947831618540913
201	3npc	156.66666666666666	80.55639846302299
201	3sx0	61.666666666666664	61.50067750304328
201	4agl	123.66666666666667	96.09543867079921
201	4x21	284.6666666666667	18.583146486355137
201	5l4q	181.33333333333334	71.1430483837552
201	6e43	152.66666666666666	74.09678355592322
201	6q9y	59.0	31.953090617340916
201	6s1j	164.0	32.7414110874898
205	2jam	191.0	35.02855977627399
205	2qfa	272.6666666666667	18.009256878986807
205	3e7o	182.0	103.14552825983296
205	3elj	229.66666666666666	37.85938897200183
205	3npc	170.0	59.09314681077663
205	3sx0	73.33333333333333	37.87259343289463
205	4agl	128.66666666666666	32.00520790954706
205	4x21	257.6666666666667	40.501028793517506
205	5l4q	72.66666666666667	32.624121954978854
205	6e43	125.0	92.45539465060976
205	6q9y	213.33333333333334	24.986663109213552
205	6s1j	121.33333333333333	76.94370236304809
211	2jam	420.6666666666667	18.58314648635513
211	2qfa	448.0	19.697715603592208
211	3e7o	231.33333333333334	57.72636601530823
211	3elj	380.3333333333333	47.710935154672185
211	3npc	350.0	42.532340636273474
211	3sx0	354.3333333333333	69.08207678792911
211	4agl	375.3333333333333	75.04887296511077
211	4x21	374.3333333333333	98.65765724632494
211	5l4q	448.0	33.28663395418648
211	6e43	350.3333333333333	50.08326400438907
211	6q9y	326.0	14.177446878757825
211	6s1j	412.6666666666667	15.14375558880072
213	2jam	282.3333333333333	23.007245235649872
213	2qfa	377.6666666666667	42.3359579238894
213	3e7o	76.33333333333333	54.07710544521899
213	3elj	141.0	182.08789086592222
213	3npc	212.66666666666666	120.93110986563107
213	3sx0	199.66666666666666	26.407069760451147
213	4agl	203.0	100.41912168506553
213	4x21	185.0	65.19969325081216
213	5l4q	199.0	51.11751167652823
213	6e43	114.0	158.52129194527782
213	6q9y	183.0	14.422205101855956
213	6s1j	143.66666666666666	167.58977693562736
216	2jam	283.6666666666667	201.30656554949553
216	2qfa	399.0	138.74076545846214
216	3e7o	264.0	83.59425817602546
216	3elj	253.33333333333334	117.64919605901832
216	3npc	355.6666666666667	55.19359866264687
216	3sx0	286.3333333333333	98.87534239300179
216	4agl	316.0	72.02777242147643
216	4x21	301.0	71.84010022264724
216	5l4q	320.3333333333333	80.32641740631367
216	6e43	175.33333333333334	45.368858629387326
216	6q9y	305.0	97.18024490605073
216	6s1j	275.6666666666667	37.541088600802894
219	2jam	341.0	7.54983443527075
219	2qfa	194.0	21.93171219946131
219	3e7o	315.3333333333333	54.84827557301444
219	3elj	348.0	49.42671342502959
219	3npc	209.33333333333334	36.018513757973594
219	3sx0	260.0	81.4616474176652
219	4agl	103.66666666666667	13.79613472438325
219	4x21	348.0	72.39475119095306
219	5l4q	322.0	28.478061731796284
219	6e43	277.6666666666667	27.754879450888144
219	6q9y	152.66666666666666	24.110855093366837
219	6s1j	209.0	34.597687784012386
226	2jam	209.0	53.39475629684998
226	2qfa	326.3333333333333	152.700141890351
226	3e7o	313.0	143.93053880257656
226	3elj	208.0	118.52847759083046
226	3npc	341.6666666666667	25.696951829610715
226	3sx0	341.6666666666667	49.338963642676305
226	4agl	222.0	96.59710140578754
226	4x21	213.66666666666666	135.35631988693152
226	5l4q	279.3333333333333	71.29048557369582
226	6e43	159.33333333333334	101.05609003584757
226	6q9y	313.0	58.5064099052403
226	6s1j	171.66666666666666	37.89898855290644
231	2jam	422.3333333333333	25.774664562964404
231	2qfa	311.3333333333333	133.1628076203462
231	3e7o	302.3333333333333	98.23102021934483
231	3elj	482.6666666666667	11.930353445448846
231	3npc	416.0	40.26164427839479
231	3sx0	345.6666666666667	90.91387866180462
231	4agl	380.3333333333333	24.542480178933292
231	4x21	339.0	25.632011235952593
231	5l4q	370.6666666666667	62.56463324701372
231	6e43	330.6666666666667	131.11953833557124
231	6q9y	306.3333333333333	24.131583730317697
