name	docked_protein	Mean rank	SD
2375	2jam	274.6666666666667	39.80368492154128
1447	2jam	275.0	173.86489007272286
2	2jam	275.6666666666667	142.31069296905744
226	2jam	276.3333333333333	53.50077881053072
31	2jam	279.6666666666667	92.55448845590006
393	2jam	280.3333333333333	65.98737252939635
1657	2jam	280.3333333333333	67.09197666884867
1837	2jam	281.0	25.514701644346147
2124	2jam	281.0	158.5023659129415
216	2jam	281.0	184.76200908195386
1506	2jam	281.6666666666667	63.358766823016154
1043	2jam	281.6666666666667	118.32300424403249
1487	2jam	282.0	86.37708029332781
2214	2jam	282.3333333333333	76.06137872358963
1073	2jam	283.3333333333333	66.93529213601246
2046	2jam	284.3333333333333	50.89531740085067
1161	2jam	284.6666666666667	107.96450033846003
235	2jam	285.0	22.869193252058544
429	2jam	285.0	66.84309986827361
1056	2jam	286.0	156.60459763365824
156	2jam	286.3333333333333	12.583057392117908
2079	2jam	286.3333333333333	117.6704437542977
1435	2jam	287.6666666666667	186.8805322481005
1666	2jam	289.6666666666667	11.590225767142474
1231	2jam	290.6666666666667	217.96406431642197
1219	2jam	291.6666666666667	19.399312702601954
803	2jam	292.3333333333333	64.5316459834501
1846	2jam	294.3333333333333	25.02665245959461
35	2jam	294.3333333333333	31.564748269760255
18	2jam	294.3333333333333	158.08331136882646
414	2jam	298.6666666666667	8.6216781042517
473	2jam	299.6666666666667	17.03917055884274
1061	2jam	300.3333333333333	22.00757445365876
1726	2jam	301.3333333333333	103.00647228855736
1576	2jam	301.6666666666667	26.764404221527762
1939	2jam	301.6666666666667	98.54102360607655
2063	2jam	302.3333333333333	52.290853247325515
683	2jam	302.3333333333333	171.86428754495023
278	2jam	303.0	120.57777573002414
550	2jam	304.3333333333333	61.41932377789041
2032	2jam	305.3333333333333	49.338963642676305
1711	2jam	305.6666666666667	24.986663109213556
1691	2jam	306.3333333333333	62.93912402737533
847	2jam	307.0	103.0
1084	2jam	307.0	117.14520903562382
1856	2jam	309.6666666666667	32.62412195497886
1112	2jam	310.0	13.856406460551018
1299	2jam	311.0	230.3714392019983
2163	2jam	311.6666666666667	92.7218061371398
289	2jam	311.6666666666667	206.60187156299756
2386	2jam	312.6666666666667	53.463383107818146
2284	2jam	313.3333333333333	53.200877185750734
411	2jam	314.0	61.61168720299745
56	2jam	316.6666666666667	76.12051847782786
2440	2jam	317.0	89.59910713840847
412	2jam	319.0	28.583211855912904
1937	2jam	321.6666666666667	61.231800017093505
107	2jam	322.0	73.18469785412795
2105	2jam	325.0	91.98369420718001
1491	2jam	325.6666666666667	47.01418225741391
611	2jam	326.3333333333333	68.70468203356548
2271	2jam	326.6666666666667	71.51456728061306
1810	2jam	327.6666666666667	106.56609842409232
1511	2jam	328.3333333333333	39.1066916694999
2225	2jam	328.6666666666667	59.01129835322499
2197	2jam	329.0	15.620499351813308
1222	2jam	329.0	62.42595614005443
1310	2jam	334.6666666666667	78.05340052382942
2381	2jam	335.3333333333333	11.150485789118482
33	2jam	336.0	14.106735979665885
755	2jam	338.0	28.35489375751565
2286	2jam	339.0	48.13522618623496
983	2jam	339.0	173.2512626216617
924	2jam	340.6666666666667	74.466994926164
2364	2jam	341.6666666666667	39.715656022950604
364	2jam	341.6666666666667	75.83095234357361
723	2jam	344.6666666666667	16.92138686199607
1624	2jam	345.3333333333333	21.548395145191982
834	2jam	345.3333333333333	73.07758434248723
386	2jam	345.6666666666667	34.297716153314546
2170	2jam	345.6666666666667	111.50037369145153
1991	2jam	346.6666666666667	25.10644007686739
111	2jam	347.6666666666667	98.99663293937495
706	2jam	349.0	95.35722311393091
17	2jam	349.0	162.077142126828
1863	2jam	349.6666666666667	102.17794934981488
2014	2jam	351.6666666666667	40.07908847932215
1471	2jam	351.6666666666667	42.852460061626964
1193	2jam	352.3333333333333	103.82838404469817
4	2jam	353.6666666666667	53.14445722117533
444	2jam	354.0	94.02659198333204
1027	2jam	354.3333333333333	76.4286159323413
175	2jam	355.3333333333333	9.291573243177572
1871	2jam	358.3333333333333	97.59269098315373
1660	2jam	360.0	86.97125962063559
836	2jam	360.3333333333333	59.07904309764449
176	2jam	360.6666666666667	18.55622087962238
2210	2jam	361.0	109.23369443537099
347	2jam	361.3333333333333	40.82074635933709
1895	2jam	363.3333333333333	65.39367961304313
754	2jam	363.6666666666667	30.892285984260422
1699	2jam	364.3333333333333	164.87065637442382
2365	2jam	365.6666666666667	61.37045977775735
814	2jam	366.6666666666667	85.99030953155903
1940	2jam	367.3333333333333	11.93035344544886
1486	2jam	368.6666666666667	87.68884383622202
556	2jam	369.0	19.974984355438178
1315	2jam	369.0	66.09084656743322
729	2jam	369.3333333333333	44.52340208624375
980	2jam	371.6666666666667	18.230011885167098
850	2jam	371.6666666666667	118.56362567555587
776	2jam	373.0	35.156791662493895
558	2jam	374.0	26.0
2091	2jam	374.3333333333333	68.22267462752639
1343	2jam	376.0	115.37764081484765
1405	2jam	377.0	71.04224095564554
400	2jam	378.0	53.3572862878164
935	2jam	379.0	19.974984355438178
1040	2jam	379.6666666666667	69.69457176375599
2281	2jam	380.6666666666667	11.930353445448848
2377	2jam	380.6666666666667	31.56474826976027
1337	2jam	382.0	80.46738469715541
1105	2jam	385.3333333333333	31.501322723551365
1638	2jam	388.0	68.4178339323893
873	2jam	388.0	99.13626985114983
2282	2jam	389.6666666666667	38.175035472587744
191	2jam	390.6666666666667	138.4786385452043
833	2jam	392.3333333333333	46.47938611183816
20	2jam	393.6666666666667	26.00640946638604
5	2jam	393.6666666666667	159.0796446228534
257	2jam	394.3333333333333	87.50047618918043
648	2jam	396.6666666666667	14.153915830374755
351	2jam	397.0	60.50619802962338
559	2jam	398.6666666666667	18.556220879622366
1986	2jam	398.6666666666667	54.27092530382483
274	2jam	399.3333333333333	14.640127503998492
2402	2jam	401.0	102.43046421841503
349	2jam	401.3333333333333	45.346811721810525
566	2jam	402.0	25.514701644346147
1612	2jam	403.6666666666667	58.756559917453764
2447	2jam	404.6666666666667	23.352373184182653
571	2jam	405.6666666666667	43.50095784386056
696	2jam	406.6666666666667	61.78457196852085
502	2jam	407.6666666666667	27.209067116190027
860	2jam	408.6666666666667	52.44362052083488
1224	2jam	409.3333333333333	11.503622617824925
484	2jam	409.6666666666667	46.54388610046795
2298	2jam	409.6666666666667	51.92622972384316
170	2jam	410.3333333333333	30.105370506494914
188	2jam	411.0	59.80802621722272
979	2jam	416.3333333333333	43.73023362998799
354	2jam	420.6666666666667	12.22020185321558
2136	2jam	421.0	16.3707055437449
783	2jam	421.3333333333333	26.501572280401277
971	2jam	421.6666666666667	13.650396819628845
1539	2jam	421.6666666666667	19.553345834749944
1764	2jam	422.3333333333333	33.00505011863085
1285	2jam	423.3333333333333	38.7341365378568
263	2jam	423.6666666666667	19.85782801147531
579	2jam	424.3333333333333	34.06366588218791
361	2jam	425.6666666666667	8.50490054811538
169	2jam	425.6666666666667	23.437861108329255
1237	2jam	426.0	73.02054505411473
2121	2jam	428.0	6.082762530298219
485	2jam	428.0	25.514701644346147
862	2jam	428.3333333333333	10.26320287889377
692	2jam	429.3333333333333	41.78915329763615
1211	2jam	429.3333333333333	42.910760111344246
1507	2jam	431.6666666666667	31.89566323708182
2028	2jam	432.3333333333333	39.170567181665035
1957	2jam	433.0	32.90896534380867
1816	2jam	439.3333333333333	15.176736583776272
1906	2jam	442.3333333333333	61.986557682559955
1280	2jam	443.0	39.395431207184416
309	2jam	443.3333333333333	6.80685928555404
504	2jam	443.6666666666667	47.22640504350647
784	2jam	444.0	65.0
827	2jam	445.6666666666667	19.857828011475302
625	2jam	446.3333333333333	18.448125469362274
1673	2jam	447.0	34.219877264537345
1325	2jam	449.6666666666667	12.583057392117908
2213	2jam	451.6666666666667	33.080709383768266
505	2jam	453.0	6.0
1180	2jam	456.3333333333333	41.681330752908224
999	2jam	460.0	8.717797887081348
1428	2jam	464.6666666666667	8.020806277010635
2335	2jam	465.0	13.527749258468683
182	2jam	465.3333333333333	27.754879450888158
1404	2jam	466.3333333333333	24.583192089989733
1178	2jam	467.3333333333333	44.500936319737505
346	2jam	469.0	23.515952032609693
1177	2jam	470.6666666666667	29.871948937646064
1956	2jam	471.6666666666667	20.840665376454123
167	2jam	473.0	3.0
1255	2jam	474.3333333333333	7.023769168568499
2087	2jam	474.6666666666667	12.662279942148395
1433	2jam	475.6666666666667	20.30599254735737
1284	2jam	476.0	6.244997998398398
861	2jam	476.6666666666667	10.969655114602881
1217	2jam	476.6666666666667	14.571661996262938
500	2jam	478.0	26.90724809414742
1736	2jam	479.0	1.7320508075688772
1477	2jam	480.3333333333333	10.692676621563635
1415	2jam	480.3333333333333	15.502687938977989
265	2jam	480.6666666666667	12.013880860626726
362	2jam	483.0	14.106735979665885
978	2jam	483.3333333333333	12.897028081435394
1630	2jam	484.0	3.4641016151377544
184	2jam	484.0	7.0
610	2jam	484.6666666666667	9.073771725877465
969	2jam	489.3333333333333	7.505553499465142
1236	2jam	490.0	5.0
231	2jam	490.6666666666667	7.023769168568499
23	2jam	492.6666666666667	6.658328118479401
1143	2jam	493.6666666666667	4.61880215351701
1360	2jam	497.6666666666667	2.0816659994661246
200	2qfa	1.0	0.0
201	2qfa	11.0	15.588457268119896
1432	2qfa	16.666666666666668	12.342339054382412
247	2qfa	17.0	6.557438524302
1676	2qfa	18.0	12.288205727444508
2301	2qfa	18.333333333333332	25.69695182961071
1160	2qfa	18.666666666666668	14.468356276140469
670	2qfa	19.0	7.810249675906654
789	2qfa	19.666666666666668	17.95364401266031
737	2qfa	23.0	4.358898943540674
662	2qfa	23.0	14.933184523068078
695	2qfa	23.333333333333332	10.214368964029708
631	2qfa	24.0	16.09347693943108
2330	2qfa	25.666666666666668	9.073771725877465
681	2qfa	31.666666666666668	2.886751345948129
1894	2qfa	31.666666666666668	41.88476254359494
2361	2qfa	34.666666666666664	18.77054430040145
950	2qfa	35.333333333333336	27.501515109777742
1130	2qfa	35.333333333333336	30.0055550412475
138	2qfa	38.333333333333336	32.145502536643185
141	2qfa	40.333333333333336	60.351746729761956
1248	2qfa	42.0	33.8673884437522
1413	2qfa	43.333333333333336	63.81483631047981
1822	2qfa	45.333333333333336	31.895663237081827
526	2qfa	46.0	17.435595774162696
2267	2qfa	50.0	42.67317658670374
1850	2qfa	50.0	44.64302857109943
2164	2qfa	50.666666666666664	34.019602192461534
199	2qfa	52.0	30.04995840263344
680	2qfa	52.333333333333336	1.154700538379251
592	2qfa	52.333333333333336	31.085902485424697
617	2qfa	52.333333333333336	38.37099599089569
81	2qfa	52.666666666666664	10.016652800877813
872	2qfa	53.333333333333336	31.56474826976026
908	2qfa	53.333333333333336	57.95112883571236
382	2qfa	55.333333333333336	6.5064070986477125
2270	2qfa	56.333333333333336	21.939310229205777
1266	2qfa	56.666666666666664	81.73330614463931
1388	2qfa	57.666666666666664	20.305992547357377
131	2qfa	58.0	19.05255888325765
2359	2qfa	58.333333333333336	34.847285881877994
1516	2qfa	59.0	36.59234892706397
1594	2qfa	61.333333333333336	37.233497463081996
1300	2qfa	63.333333333333336	7.637626158259733
2350	2qfa	63.333333333333336	100.20146372849716
459	2qfa	64.0	39.585350825778974
874	2qfa	66.66666666666667	29.16047553338823
426	2qfa	67.0	11.269427669584644
137	2qfa	67.33333333333333	53.92896562454479
1893	2qfa	69.0	89.20201791439474
1852	2qfa	70.0	17.435595774162696
1781	2qfa	70.0	91.93475947648963
1028	2qfa	70.66666666666667	33.54598833442433
385	2qfa	70.66666666666667	47.42713709821977
1076	2qfa	71.33333333333333	49.80294502670834
886	2qfa	72.0	39.66106403010388
1969	2qfa	73.66666666666667	23.501772982763093
1521	2qfa	73.66666666666667	59.54270176380421
1706	2qfa	73.66666666666667	103.38923219239678
37	2qfa	75.0	46.67976006793523
2276	2qfa	76.66666666666667	15.37313674346694
421	2qfa	77.33333333333333	68.12733176437584
2177	2qfa	79.66666666666667	34.004901607464376
1466	2qfa	83.0	38.353617821530214
2432	2qfa	83.33333333333333	13.868429375143146
1355	2qfa	83.33333333333333	75.38125319556138
1936	2qfa	84.0	46.89349635077342
1790	2qfa	85.66666666666667	55.644706247165445
136	2qfa	86.0	30.4138126514911
1689	2qfa	86.33333333333333	25.579940057266224
2139	2qfa	92.0	40.44749683231337
127	2qfa	93.0	59.732738092272314
2109	2qfa	93.33333333333333	136.617470820292
767	2qfa	93.66666666666667	19.218047073866096
1721	2qfa	95.0	25.059928172283335
1101	2qfa	95.66666666666667	23.072349974229613
663	2qfa	96.33333333333333	14.047538337136984
1966	2qfa	99.0	44.22668877499196
591	2qfa	99.66666666666667	37.112441759244746
743	2qfa	104.33333333333333	49.57149718672347
408	2qfa	106.33333333333333	20.79262689833426
786	2qfa	106.66666666666667	32.192131543800166
746	2qfa	107.0	18.520259177452136
1982	2qfa	107.33333333333333	16.623276853055575
205	2qfa	108.33333333333333	6.350852961085884
624	2qfa	109.66666666666667	150.97792333097357
1941	2qfa	110.33333333333333	166.85422779580185
1651	2qfa	110.66666666666667	49.652123150307816
1789	2qfa	111.0	71.14070564732964
920	2qfa	112.0	59.3548650070068
1523	2qfa	112.33333333333333	14.742229591663987
1114	2qfa	112.66666666666667	33.605555096342826
2242	2qfa	113.33333333333333	53.687366608293736
1506	2qfa	113.66666666666667	24.542480178933292
1001	2qfa	114.0	99.62429422585637
1971	2qfa	115.66666666666667	58.22656896411924
1744	2qfa	120.66666666666667	32.39341496868358
1282	2qfa	121.33333333333333	89.81276820883171
1732	2qfa	123.66666666666667	93.45765529550445
244	2qfa	124.0	21.517434791350013
85	2qfa	125.66666666666667	91.63150840913475
1976	2qfa	127.0	34.77067730142742
1206	2qfa	127.33333333333333	110.74445057578882
1586	2qfa	128.66666666666666	71.51456728061308
381	2qfa	129.33333333333334	25.696951829610708
39	2qfa	129.66666666666666	13.316656236958783
1265	2qfa	129.66666666666666	17.616280348965084
1591	2qfa	131.0	32.78719262151
1037	2qfa	131.33333333333334	103.19560714164791
129	2qfa	132.0	57.61076288333631
2319	2qfa	133.0	42.790185790669334
64	2qfa	133.0	151.65421194282735
95	2qfa	133.33333333333334	67.03978918025723
513	2qfa	134.66666666666666	76.00219295081776
1928	2qfa	136.33333333333334	77.78388864882838
985	2qfa	136.66666666666666	64.29878174066235
243	2qfa	138.0	26.888659319497503
1089	2qfa	140.33333333333334	111.8496013999752
1518	2qfa	140.66666666666666	57.064291227818934
211	2qfa	141.33333333333334	104.08329997330664
2358	2qfa	142.0	57.15767664977295
1224	2qfa	142.0	176.69465187152667
219	2qfa	143.33333333333334	7.767453465154031
2046	2qfa	147.33333333333334	15.044378795195673
130	2qfa	147.33333333333334	111.35678395739225
1100	2qfa	148.66666666666666	65.15622252197662
693	2qfa	149.0	14.106735979665885
1958	2qfa	149.33333333333334	85.80404030891164
1220	2qfa	149.33333333333334	182.44542563005885
1226	2qfa	151.33333333333334	202.37671144015889
395	2qfa	153.33333333333334	26.50157228040128
2375	2qfa	157.66666666666666	33.17127271199182
895	2qfa	158.0	48.13522618623496
1222	2qfa	158.0	206.13587751771888
2149	2qfa	158.33333333333334	23.62907813126304
2017	2qfa	159.0	124.95199078045935
1531	2qfa	159.66666666666666	145.96004019365483
278	2qfa	160.0	24.979991993593593
1974	2qfa	160.0	84.48076704197234
797	2qfa	160.33333333333334	43.01550108197431
439	2qfa	160.33333333333334	91.08969938106796
2043	2qfa	161.66666666666666	42.193996413391964
906	2qfa	161.66666666666666	131.85724604030426
1548	2qfa	162.0	51.507281038703645
769	2qfa	162.0	176.07668783799858
2403	2qfa	162.66666666666666	36.115555282084934
834	2qfa	162.66666666666666	223.72378803634928
1581	2qfa	163.0	25.15949125081825
2103	2qfa	164.0	75.71657678474378
1219	2qfa	164.33333333333334	70.72717535242965
302	2qfa	165.33333333333334	44.76978147515725
2231	2qfa	166.0	43.31281565541543
1865	2qfa	166.0	48.4458460551573
