name	docked_protein	Mean rank	SD
56	3npc	474.3333333333333	29.297326385411566
64	3npc	443.6666666666667	25.890796305508516
67	3npc	464.0	35.38361202590826
81	3npc	200.0	13.0
85	3npc	111.33333333333333	15.044378795195675
95	3npc	124.66666666666667	43.096790290383964
106	3npc	243.66666666666666	22.03028218914441
107	3npc	210.33333333333334	18.876793513023692
111	3npc	347.0	97.41149829460586
127	3npc	209.33333333333334	33.020195840323744
129	3npc	191.33333333333334	30.6648550189518
130	3npc	86.33333333333333	15.885003409925142
131	3npc	208.66666666666666	102.25621415509833
136	3npc	19.333333333333332	31.75426480542942
137	3npc	79.66666666666667	108.54645702800867
138	3npc	176.66666666666666	23.02896726588783
141	3npc	86.0	56.15158056546583
152	3npc	233.0	83.5404093837228
153	3npc	126.66666666666667	61.84927916583453
156	3npc	93.0	36.013886210738214
167	3npc	395.3333333333333	123.2734088655511
169	3npc	426.3333333333333	25.14623895005639
170	3npc	298.3333333333333	48.52147290976782
175	3npc	200.66666666666666	122.89155110638539
176	3npc	294.0	68.5054742338158
182	3npc	438.6666666666667	27.73685875028629
184	3npc	329.6666666666667	173.1309716178285
188	3npc	351.6666666666667	7.571877794400373
191	3npc	335.6666666666667	62.16376221990858
199	3npc	296.3333333333333	20.033305601755625
200	3npc	145.0	15.132745950421556
201	3npc	156.66666666666666	80.55639846302299
205	3npc	170.0	59.09314681077663
211	3npc	350.0	42.532340636273474
2	3sx0	241.66666666666666	209.39038500688932
3	3sx0	232.66666666666666	183.88674050440216
4	3sx0	106.66666666666667	36.004629331980816
5	3sx0	311.3333333333333	70.11656960614468
6	3sx0	160.33333333333334	40.45161719058131
11	3sx0	100.66666666666667	48.95235779136009
17	3sx0	271.6666666666667	125.50829985834935
18	3sx0	179.0	140.29611541307906
20	3sx0	104.66666666666667	72.05784713224045
23	3sx0	362.3333333333333	81.22397018942951
26	3sx0	351.3333333333333	20.81665999466132
31	3sx0	416.3333333333333	12.701705922171776
33	3sx0	32.0	28.160255680657446
35	3sx0	72.66666666666667	45.081407845511364
37	3sx0	52.0	72.77362159464101
39	3sx0	336.0	36.66060555964672
56	3sx0	479.3333333333333	9.504384952922162
64	3sx0	387.0	58.642987645583
67	3sx0	419.0	57.584720195551874
81	3sx0	253.33333333333334	50.520622851795224
85	3sx0	238.0	134.79243302203577
95	3sx0	287.6666666666667	71.24839179471586
106	3sx0	465.3333333333333	21.19748412744619
107	3sx0	140.0	49.48737212663449
111	3sx0	310.3333333333333	93.4897498837885
127	3sx0	194.66666666666666	14.22439219556791
129	3sx0	115.0	56.31163290120435
130	3sx0	204.0	85.84287972802403
131	3sx0	193.33333333333334	36.66515148384544
136	3sx0	143.0	81.0740402348372
137	3sx0	84.33333333333333	31.659648345067467
138	3sx0	250.66666666666666	57.13434460404121
141	3sx0	230.0	111.2160060422959
152	3sx0	269.0	96.00520819205592
