name	docked_protein	score	no_atoms	Tool	ligand_efficiency
0167	3npc	-6.831	34	Vina	-0.20091176470588237
0169	3npc	-6.955	35	Vina	-0.1987142857142857
0170	3npc	-8.288	34	Vina	-0.24376470588235294
0175	3npc	-9.047	31	Vina	-0.2918387096774194
0176	3npc	-8.384	32	Vina	-0.262
0182	3npc	-7.561	35	Vina	-0.21602857142857143
0184	3npc	-6.845	32	Vina	-0.21390625
0188	3npc	-7.946	30	Vina	-0.26486666666666664
0191	3npc	-7.815	33	Vina	-0.23681818181818182
0199	3npc	-8.256	24	Vina	-0.34400000000000003
0200	3npc	-8.967	20	Vina	-0.44835
0201	3npc	-8.68	24	Vina	-0.36166666666666664
0205	3npc	-9.032	24	Vina	-0.37633333333333335
0211	3npc	-8.048	21	Vina	-0.38323809523809527
0213	3npc	-8.988	24	Vina	-0.3745
0216	3npc	-7.78	28	Vina	-0.27785714285714286
0219	3npc	-8.789	26	Vina	-0.3380384615384615
0226	3npc	-7.845	29	Vina	-0.2705172413793103
0231	3npc	-7.416	33	Vina	-0.22472727272727275
0235	3npc	-7.065	25	Vina	-0.2826
0243	3npc	-9.165	28	Vina	-0.32732142857142854
0244	3npc	-8.778	24	Vina	-0.36575
0247	3npc	-8.705	22	Vina	-0.3956818181818182
0257	3npc	-7.272	30	Vina	-0.2424
0263	3npc	-9.004	33	Vina	-0.27284848484848484
0265	3npc	-8.027	34	Vina	-0.23608823529411763
0274	3npc	-8.234	30	Vina	-0.2744666666666667
0278	3npc	-8.982	27	Vina	-0.33266666666666667
0289	3npc	-8.303	30	Vina	-0.2767666666666667
0293	3npc	-8.329	26	Vina	-0.3203461538461539
0294	3npc	-10.771	30	Vina	-0.35903333333333337
0302	3npc	-9.887	27	Vina	-0.3661851851851852
0305	3npc	-7.596	26	Vina	-0.29215384615384615
0309	3npc	-7.527	32	Vina	-0.23521875
0320	3npc	-8.846	29	Vina	-0.3050344827586207
0324	3npc	-8.587	31	Vina	-0.27699999999999997
0346	3npc	-8.174	34	Vina	-0.24041176470588232
0347	3npc	-8.078	33	Vina	-0.24478787878787878
0349	3npc	-8.529	31	Vina	-0.2751290322580645
0351	3npc	-8.557	31	Vina	-0.27603225806451614
0354	3npc	-8.108	31	Vina	-0.2615483870967742
0361	3npc	-6.461	32	Vina	-0.20190625
0362	3npc	-7.402	35	Vina	-0.21148571428571428
0364	3npc	-7.445	31	Vina	-0.24016129032258066
0381	3npc	-9.538	28	Vina	-0.34064285714285714
0382	3npc	-10.423	28	Vina	-0.37225
0385	3npc	-9.4	28	Vina	-0.33571428571428574
0386	3npc	-9.378	31	Vina	-0.30251612903225805
0393	3npc	-6.663	26	Vina	-0.2562692307692308
0395	3npc	-9.714	28	Vina	-0.3469285714285714
0399	3npc	-8.176	27	Vina	-0.3028148148148148
0400	3npc	-8.042	29	Vina	-0.2773103448275862
0408	3npc	-10.121	28	Vina	-0.36146428571428574
0411	3npc	-8.223	31	Vina	-0.26525806451612904
0412	3npc	-8.835	31	Vina	-0.28500000000000003
0414	3npc	-10.324	32	Vina	-0.322625
0416	3npc	-8.592	30	Vina	-0.28640000000000004
0421	3npc	-7.869	26	Vina	-0.30265384615384616
0425	3npc	-7.795	24	Vina	-0.32479166666666665
0426	3npc	-9.208	27	Vina	-0.341037037037037
0428	3npc	-7.284	27	Vina	-0.2697777777777778
0429	3npc	-9.257	33	Vina	-0.2805151515151515
0436	3npc	-7.746	27	Vina	-0.2868888888888889
0439	3npc	-8.379	26	Vina	-0.32226923076923075
0441	3npc	-9.691	31	Vina	-0.3126129032258065
0444	3npc	-9.684	31	Vina	-0.3123870967741935
0454	3npc	-7.602	21	Vina	-0.362
0455	3npc	-7.274	25	Vina	-0.29096
0459	3npc	-8.974	27	Vina	-0.33237037037037037
0467	3npc	-8.002	27	Vina	-0.2963703703703704
0469	3npc	-7.998	31	Vina	-0.258
0471	3npc	-8.505	27	Vina	-0.315
0473	3npc	-8.942	29	Vina	-0.3083448275862069
0483	3npc	-11.216	30	Vina	-0.3738666666666666
0484	3npc	-9.679	34	Vina	-0.2846764705882353
0485	3npc	-9.709	33	Vina	-0.2942121212121212
0500	3npc	-6.652	29	Vina	-0.22937931034482759
0502	3npc	-6.605	24	Vina	-0.27520833333333333
0504	3npc	-7.001	26	Vina	-0.26926923076923076
0505	3npc	-7.405	27	Vina	-0.27425925925925926
0513	3npc	-9.13	30	Vina	-0.30433333333333334
0526	3npc	-10.103	28	Vina	-0.36082142857142857
0550	3npc	-7.504	29	Vina	-0.25875862068965516
0556	3npc	-5.996	26	Vina	-0.23061538461538464
0558	3npc	-7.472	25	Vina	-0.29888000000000003
0559	3npc	-7.723	28	Vina	-0.27582142857142855
0566	3npc	-6.889	27	Vina	-0.2551481481481482
0571	3npc	-6.848	31	Vina	-0.2209032258064516
0578	3npc	-6.054	25	Vina	-0.24216000000000001
0579	3npc	-6.897	28	Vina	-0.24632142857142858
0588	3npc	-9.204	23	Vina	-0.40017391304347827
0591	3npc	-8.998	22	Vina	-0.409
0592	3npc	-7.253	23	Vina	-0.31534782608695655
0596	3npc	-9.032	28	Vina	-0.32257142857142856
0610	3npc	-8.932	31	Vina	-0.2881290322580645
0611	3npc	-8.222	32	Vina	-0.2569375
0616	3npc	-8.168	27	Vina	-0.30251851851851846
0617	3npc	-8.166	23	Vina	-0.35504347826086957
0624	3npc	-8.631	22	Vina	-0.39231818181818184
0625	3npc	-8.783	29	Vina	-0.3028620689655172
0626	3npc	-8.141	28	Vina	-0.29075
0631	3npc	-9.559	26	Vina	-0.3676538461538461
0648	3npc	-7.496	32	Vina	-0.23425
0653	3npc	-8.093	28	Vina	-0.2890357142857143
0662	3npc	-8.728	24	Vina	-0.36366666666666664
0663	3npc	-8.79	26	Vina	-0.33807692307692305
0666	3npc	-9.213	27	Vina	-0.3412222222222222
0670	3npc	-7.278	22	Vina	-0.3308181818181818
0677	3npc	-8.987	27	Vina	-0.33285185185185184
0680	3npc	-8.605	24	Vina	-0.3585416666666667
0681	3npc	-8.811	24	Vina	-0.367125
0683	3npc	-5.344	27	Vina	-0.19792592592592595
0684	3npc	-5.375	26	Vina	-0.20673076923076922
0692	3npc	-7.996	27	Vina	-0.29614814814814816
0693	3npc	-10.13	30	Vina	-0.33766666666666667
0695	3npc	-8.759	21	Vina	-0.41709523809523813
0696	3npc	-8.194	25	Vina	-0.32776000000000005
0699	3npc	-9.54	30	Vina	-0.31799999999999995
0706	3npc	-7.349	30	Vina	-0.24496666666666667
0708	3npc	-7.873	29	Vina	-0.27148275862068966
0709	3npc	-6.723	28	Vina	-0.24010714285714285
0716	3npc	-9.378	28	Vina	-0.3349285714285714
0723	3npc	-6.552	23	Vina	-0.28486956521739126
0727	3npc	-6.827	21	Vina	-0.3250952380952381
0729	3npc	-7.288	27	Vina	-0.26992592592592596
0737	3npc	-8.192	20	Vina	-0.4096
0743	3npc	-8.494	27	Vina	-0.3145925925925926
0746	3npc	-8.808	27	Vina	-0.3262222222222222
0754	3npc	-8.838	27	Vina	-0.3273333333333333
0755	3npc	-8.63	28	Vina	-0.3082142857142857
0767	3npc	-10.004	30	Vina	-0.33346666666666663
0769	3npc	-10.127	26	Vina	-0.3895
0776	3npc	-7.969	34	Vina	-0.23438235294117649
0783	3npc	-7.792	34	Vina	-0.2291764705882353
0784	3npc	-7.653	35	Vina	-0.21865714285714286
0786	3npc	-8.226	24	Vina	-0.34275000000000005
0789	3npc	-7.8	21	Vina	-0.37142857142857144
0790	3npc	-8.327	25	Vina	-0.33308
0797	3npc	-9.422	28	Vina	-0.3365
0800	3npc	-8.918	28	Vina	-0.31849999999999995
0803	3npc	-8.621	29	Vina	-0.29727586206896556
0814	3npc	-9.649	30	Vina	-0.3216333333333333
0827	3npc	-6.634	27	Vina	-0.24570370370370373
0833	3npc	-7.528	26	Vina	-0.2895384615384615
0834	3npc	-7.1	26	Vina	-0.27307692307692305
0835	3npc	-7.184	25	Vina	-0.28736
0836	3npc	-7.06	25	Vina	-0.2824
0847	3npc	-9.351	30	Vina	-0.31170000000000003
0850	3npc	-6.197	27	Vina	-0.2295185185185185
0860	3npc	-7.18	26	Vina	-0.27615384615384614
0861	3npc	-7.459	30	Vina	-0.24863333333333332
0862	3npc	-7.815	28	Vina	-0.2791071428571429
0865	3npc	-9.625	29	Vina	-0.33189655172413796
